"AIQ","HCI","SD","BF","BFactions","D","EL","AGNT","AGNTconf"
 52.1,  0.4, 21.1, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.01,250,0.8
 52.2,  0.4, 21.4, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.001,250,0.8
 52.6,  1.0, 23.4, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.02,0,64,512,0,1,2,1.0,200,0.0,0
 52.8,  0.4, 20.3, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.005,250,0.8
  5.3,  0.1,  6.2, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.005,4000,0.95
 53.8,  1.0, 22.8, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.04,0,64,512,0,1,2,1.0,200,0.0,0
 54.9,  1.0, 22.0, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.03,0,64,512,0,1,2,1.0,200,0.0,0
  5.5,  0.1,  6.6, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.001,4000,0.95
  6.8,  0.1,  6.2, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.01,4000,0.99
  6.9,  0.1,  6.1, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.001,4000,0.99
  6.9,  0.1,  6.4, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.005,4000,0.99
  7.0,  0.1,  6.2, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.001,4000,0.8
  7.0,  0.1,  6.2, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.01,4000,0.8
  7.0,  0.3,  7.5, BF,5, 1.0, 1000, DQ_l,0.01,0.99,32,0.01,2000,64,512,0,1,2,0.0,0
  7.1,  0.1,  6.2, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.005,4000,0.8
  7.4,  0.3,  7.1, BF,5, 1.0, 1000, DualDQ_l,0.01,0.99,32,0.01,2000,64,512,0,1,2,1.0,200,0.0,0
  7.6,  0.3,  7.3, BF,5, 1.0, 1000, DualDQ_l,0.005,0.99,32,0.01,2000,64,512,0,1,2,1.0,200,0.0,0
  8.2,  0.3,  7.4, BF,5, 1.0, 1000, DQ_l,0.005,0.99,32,0.01,2000,64,512,0,1,2,0.0,0
  8.3,  0.4,  8.5, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,1,0.01,2000,64,512,0,1,2,0.0,0
  8.4,  0.3,  6.8, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.8,32,0.01,2000,64,512,0,1,2,1.0,200,0.0,0
  8.4,  0.3,  7.8, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,1,0.01,2000,64,512,0,1,2,1.0,200,0.0,0
  8.5,  0.4,  8.0, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,512,0,1,2,0.5,1000,0.0,0
  8.6,  0.3,  6.0, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,64,0.01,2000,64,512,0,1,2,1.0,200,0.0,0
  8.6,  0.3,  6.2, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,4,0.01,2000,64,512,0,1,2,1.0,200,0.0,0
  8.6,  0.4,  8.0, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,512,0,1,2,1.0,1000,0.0,0
  8.8,  0.3,  7.0, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,512,0,1,2,0.5,250,0.0,0
  8.8,  0.3,  7.0, BF,5, 1.0, 1000, DualDQ_l,0.0005,0.99,32,0.01,2000,64,512,0,1,2,1.0,200,0.0,0
  8.8,  0.3,  7.2, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,512,0,1,2,1.0,200,0.0,0
  8.8,  0.3,  7.5, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,32,64,512,1,2,1.0,200,0.0,0
  8.8,  0.3,  7.6, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,512,0,1,2,0.5,200,0.0,0
  8.8,  0.3,  7.9, BF,5, 1.0, 1000, DualDQ_l,0.001,0.99,32,0.01,2000,64,512,0,1,2,1.0,200,0.0,0
  8.9,  0.3,  7.1, BF,5, 1.0, 1000, DualDQ_l,0.0004,0.99,32,0.01,2000,64,512,0,1,2,1.0,200,0.0,0
  8.9,  0.3,  7.5, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,512,0,1,5,1.0,200,0.0,0
  8.9,  0.3,  7.7, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,512,0,1,0,1.0,200,0.0,0
  9.0,  0.3,  6.8, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,512,0,1,3,1.0,200,0.0,0
  9.0,  0.3,  7.5, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,512,0,1,2,1.0,100,0.0,0
